activity,body_acc_x,body_acc_y,body_acc_z,body_gyro_x,body_gyro_y,body_gyro_z,total_acc_x,total_acc_y,total_acc_z
5,0.02452484,0.07147342,0.02060193,0.1682262,0.03139584,-0.1614795,0.9862789,-0.3350409,-0.0355093
5,0.02537224,0.08286067,0.023297,0.1515413,0.03397625,-0.1692755,0.9874332,-0.3233482,-0.03446266
5,0.02565402,0.09305416,0.02806586,0.1268308,0.02955609,-0.1564356,0.9880339,-0.3127562,-0.03125314
5,0.02898279,0.0938466,0.03140979,0.1106451,0.03020153,-0.1524486,0.9916932,-0.3114757,-0.02938032
5,0.03279587,0.08842831,0.03281905,0.1070165,0.04406242,-0.1547581,0.9958481,-0.3163195,-0.02935481
5,0.03239987,0.08392355,0.0342537,0.0990665,0.06861827,-0.1517202,0.9958051,-0.3201664,-0.02921746
5,0.02715155,0.0858562,0.03988898,0.09100859,0.07260951,-0.1499883,0.9909208,-0.3174959,-0.02479401
5,0.02344454,0.08304003,0.04566999,0.09113048,0.07048312,-0.1535334,0.9875884,-0.3194977,-0.02014027
5,0.02526612,0.07616101,0.04443524,0.0924751,0.07991672,-0.1623389,0.989795,-0.3254893,-0.02241866
5,0.02779259,0.07086444,0.04367091,0.09033295,0.08702035,-0.1668356,0.9927161,-0.3298291,-0.02414391
5,0.02968572,0.06773796,0.04468799,0.08756264,0.1005154,-0.1635754,0.9950133,-0.3319333,-0.02400613
5,0.03428947,0.06960802,0.03970877,0.08243669,0.1211321,-0.1583582,1.00003,-0.3289792,-0.02978429
5,0.03566684,0.06936295,0.03483789,0.06867834,0.1477145,-0.15367,1.001829,-0.3280826,-0.03537525
5,0.02814238,0.06912925,0.03603789,0.04757596,0.1675272,-0.1471622,0.9947358,-0.3271206,-0.03481828
5,0.02223693,0.07095116,0.04083623,0.03122501,0.1580095,-0.144732,0.9892698,-0.3240526,-0.03058785
5,0.02391312,0.06699597,0.04396456,0.02869955,0.1454513,-0.1525812,0.9913935,-0.3267148,-0.02795421
5,0.02373941,0.06324849,0.04345307,0.02927488,0.1447731,-0.1586807,0.9916749,-0.3291258,-0.028889
5,0.02000171,0.06261446,0.04492128,0.02476133,0.1337458,-0.1597985,0.9883993,-0.3283833,-0.02777445
5,0.0204864,0.06039875,0.04709343,0.02388108,0.1268379,-0.1643653,0.9893524,-0.3291859,-0.02588813
5,0.02463701,0.05893208,0.04462454,0.03222538,0.1432269,-0.1748355,0.993977,-0.3292061,-0.02857681
5,0.02607556,0.06027223,0.04102486,0.0429925,0.1629136,-0.1814186,0.9958948,-0.3263895,-0.03233211
5,0.02165031,0.06381747,0.042927,0.04435138,0.1647006,-0.1732674,0.9919534,-0.321341,-0.03052341
5,0.01558137,0.06832764,0.04995188,0.04260708,0.1459588,-0.1630634,0.9863726,-0.3153034,-0.0235318
5,0.0154339,0.06980128,0.05378357,0.0426807,0.1255978,-0.1550832,0.9867168,-0.3122809,-0.01967511
5,0.01532859,0.06646066,0.05186229,0.03508391,0.1190481,-0.1454386,0.9871059,-0.3140535,-0.02151477
5,0.01224625,0.06437751,0.05087946,0.02829145,0.1175235,-0.1427979,0.9845201,-0.3145515,-0.02236102
5,0.01324699,0.06428415,0.05193649,0.0236623,0.1085366,-0.1354491,0.9860185,-0.3130449,-0.02111413
5,0.01268512,0.06192552,0.04986492,0.01564222,0.09485256,-0.1207663,0.9859548,-0.3137908,-0.02294431
5,0.012379,0.05886202,0.04604231,0.01310172,0.09464659,-0.1180181,0.9861466,-0.3152311,-0.02647581
5,0.01530227,0.05399873,0.04463756,0.01354657,0.09779565,-0.1205762,0.9895667,-0.3184626,-0.02754165
5,0.01481469,0.0486108,0.04699895,0.01451659,0.09234821,-0.1240832,0.9895746,-0.3222124,-0.02479558
5,0.016852,0.0451317,0.050632,0.01345125,0.09491125,-0.1368865,0.9921052,-0.3240494,-0.02073404
5,0.01733016,0.04181645,0.04715929,0.00552421,0.09537629,-0.1472509,0.9930744,-0.3257209,-0.02373635
5,0.01481764,0.0417074,0.03979227,-0.004236499,0.09255211,-0.1526483,0.9910501,-0.3241869,-0.03059291
5,0.01739689,0.04161331,0.03768552,-0.01320171,0.09776778,-0.1560552,0.9941146,-0.3226409,-0.03215122
5,0.01630729,0.03736053,0.03941574,-0.01621417,0.1000887,-0.1514991,0.993507,-0.3252586,-0.02983677
5,0.01527426,0.03208391,0.04225268,-0.01783383,0.1029983,-0.1488912,0.9929525,-0.3289075,-0.02638198
5,0.01684338,0.02679901,0.04067709,-0.01785611,0.1058321,-0.1463545,0.9949964,-0.332574,-0.02730815
5,0.01146245,0.02833766,0.03817773,-0.009439841,0.1054781,-0.1390623,0.9900862,-0.3294284,-0.0291285
5,0.006688213,0.03245882,0.04005932,-0.009208897,0.1054194,-0.1348154,0.9857785,-0.323714,-0.02654024
5,0.006469072,0.02805758,0.03807472,-0.009054942,0.1010059,-0.124089,0.9860211,-0.3265375,-0.02779243
5,0.007998575,0.0256767,0.03536824,-0.000357328,0.09877629,-0.1142917,0.9880071,-0.3273578,-0.02974268
5,0.009295471,0.02450713,0.03499865,-0.002071613,0.09672467,-0.1161276,0.9897547,-0.3269855,-0.02933407
5,0.007758409,0.01756643,0.03519396,-0.001728126,0.09135639,-0.1147482,0.9886623,-0.3324047,-0.02834051
5,0.00738519,0.01629981,0.03557909,0.007695153,0.08840889,-0.1125316,0.9887271,-0.3321717,-0.0271389
5,0.007197472,0.01629202,0.028872,0.01343709,0.08002189,-0.1120498,0.9889707,-0.3307035,-0.03301305
5,0.005582265,0.0124659,0.02443947,0.01613947,0.07310018,-0.1072435,0.9877796,-0.3330787,-0.03659803
5,0.005464181,0.01234493,0.02618719,0.02203822,0.07764092,-0.1050936,0.9880782,-0.3317752,-0.03399011
5,0.007878813,0.01029031,0.02445687,0.03561079,0.07962619,-0.1082326,0.9909018,-0.3324332,-0.03484951
5,0.010932,0.008452307,0.02437534,0.04345108,0.07688397,-0.1108337,0.994356,-0.3329036,-0.03405127
5,0.006992374,0.02403202,0.03455095,0.03571539,0.07099275,-0.09468115,0.9911944,-0.3146798,-0.02209644
5,0.008161957,0.0254046,0.03796554,0.02017702,0.06279557,-0.08900075,0.992741,-0.3120319,-0.01778517
5,0.01016141,0.01948365,0.02850788,0.01459122,0.0586319,-0.08524988,0.9951093,-0.3167088,-0.02634287
5,0.01264244,0.01528507,0.01834536,0.01584557,0.06111819,-0.08635183,0.9979513,-0.3196947,-0.03560319
5,0.01145621,0.01465484,0.01557863,0.01248911,0.06615237,-0.08829894,0.9971181,-0.3191436,-0.03746689
5,0.007687986,0.01294195,0.01618956,0.01450834,0.06606715,-0.0826095,0.9936953,-0.3197068,-0.03595368
5,0.006163325,0.0131667,0.01592489,0.01224344,0.06514712,-0.07856498,0.9925085,-0.3183641,-0.03531839
5,0.002085081,0.01199508,0.01450406,0.01010697,0.0626301,-0.07800178,0.9887606,-0.3184496,-0.03584307
5,0.000931313,0.005773599,0.01523765,0.01760276,0.05714332,-0.07899091,0.9879294,-0.3236168,-0.03421851
5,0.005581768,-0.001308535,0.0139549,0.02354311,0.06773028,-0.08821813,0.9928945,-0.3296767,-0.03461679
5,0.005716335,-0.004567573,0.01148611,0.02865016,0.08186101,-0.09884219,0.9933357,-0.3319458,-0.03620882
5,0.003691774,-0.001069589,0.01144442,0.03211138,0.07612813,-0.09785281,0.9916098,-0.3274908,-0.03538262
5,0.00200071,0.002717227,0.01263582,0.03288209,0.06831253,-0.09045312,0.9902093,-0.32278,-0.03333333
5,0.001145405,0.004582942,0.0158629,0.03154795,0.06473572,-0.09005438,0.9896365,-0.3200235,-0.02925933
5,0.00379381,0.005517194,0.01579102,0.0251984,0.06309765,-0.09410473,0.9925593,-0.3182317,-0.02849607
5,0.002693813,0.003264638,0.01163261,0.01998214,0.07081751,-0.09906307,0.9917255,-0.3196594,-0.03183177
5,-0.000979202,0.004267413,0.009059774,0.01960636,0.07546064,-0.1042953,0.9883104,-0.3178642,-0.03359499
5,-0.004137159,0.005522188,0.006474368,0.02120101,0.07015313,-0.1007977,0.9854021,-0.3158491,-0.03538459
5,-0.006866349,0.001780441,0.004405989,0.01914417,0.06407791,-0.09429142,0.9829141,-0.318862,-0.03667175
5,-0.001505891,-0.000484304,0.00422828,0.01750527,0.06077073,-0.09090201,0.988507,-0.3204291,-0.03608361
5,0.003845324,-0.002112701,0.003603437,0.01836497,0.05902756,-0.08698971,0.9940817,-0.3213906,-0.03595871
5,-0.000183126,-0.004635823,0.002287305,0.01461307,0.05897918,-0.08861554,0.9902678,-0.3232771,-0.03654192
5,-0.003458291,-0.005403902,-2.97E-06,0.01478523,0.06143233,-0.09279317,0.9871984,-0.3234387,-0.03811671
5,-0.00313836,-0.005077084,-0.003729378,0.01931821,0.06342665,-0.09262279,0.9877154,-0.3225352,-0.04114574
5,-0.003384705,-0.00568242,-0.008520041,0.02035157,0.06490722,-0.09259161,0.9876572,-0.3225934,-0.04525783
5,-0.001963667,-0.006269338,-0.01224183,0.01711826,0.06815432,-0.09304789,0.9892576,-0.3226622,-0.04832065
5,2.64E-05,-0.005682393,-0.01080325,0.008186475,0.07329822,-0.08970661,0.991418,-0.321586,-0.04624361
5,0.000462546,-0.006981892,-0.003930725,0.002819316,0.0761485,-0.08594922,0.992016,-0.3224244,-0.03875389
5,0.001595081,-0.007549054,0.002673695,0.001458671,0.06876206,-0.08705292,0.9933017,-0.3225584,-0.03155404
5,0.001702477,-0.007029071,0.002597402,-0.001294044,0.06083667,-0.08780402,0.9935541,-0.3216326,-0.0310568
5,0.000524839,-0.008114951,-0.00239886,-0.00288259,0.06400329,-0.08537146,0.9925134,-0.3223395,-0.03550135
5,0.001124633,-0.006432068,-0.004483899,-0.004367524,0.06907952,-0.08033895,0.9932424,-0.320304,-0.03705642
5,0.000809614,-0.005489432,-0.003717894,-0.002583227,0.07388355,-0.07258168,0.9930491,-0.3190345,-0.03578221
5,-0.000518756,-0.008904517,-0.005180799,0.002078413,0.07926007,-0.07027358,0.9918352,-0.3221479,-0.03675868
5,-0.000799088,-0.01339262,-0.008743104,0.007723103,0.07703985,-0.07151142,0.9916624,-0.3263588,-0.03985635
5,-0.001097363,-0.01620018,-0.0119414,0.01136943,0.07142907,-0.06944798,0.9914647,-0.3289132,-0.04261185
5,-0.000680163,-0.01400286,-0.01193923,0.009828412,0.07002912,-0.07012588,0.991976,-0.3264865,-0.04218887
5,-0.00011432,-0.01071967,-0.01039982,0.01122514,0.07415397,-0.07283197,0.9926293,-0.3229973,-0.04025078
5,0.000292471,-0.007878073,-0.00992594,0.0112539,0.08035247,-0.07090134,0.9931174,-0.3199726,-0.03940039
5,0.00047531,-0.004780397,-0.00758927,0.007080238,0.0786776,-0.06645521,0.9933756,-0.316714,-0.03670935
5,-0.000760058,-0.006067163,-0.007135817,0.006168789,0.07608403,-0.06565762,0.9922097,-0.3178612,-0.03592346
5,-0.002597052,-0.007207353,-0.009552952,0.004459243,0.07617189,-0.0689219,0.9904366,-0.3188824,-0.03802982
5,-0.004836547,-0.006402856,-0.009859356,0.004191037,0.06324543,-0.06921998,0.9882556,-0.3179786,-0.03804684
5,-0.004859752,-0.0100546,-0.01077555,0.005661134,0.05100801,-0.0656468,0.9882855,-0.32155,-0.03869476
5,-0.003462803,-0.01545785,-0.009008697,0.00523858,0.0547215,-0.06233557,0.9897302,-0.326891,-0.03668045
5,-0.004712883,-0.01743332,-0.004947961,0.008338986,0.05583191,-0.05857004,0.9885225,-0.328822,-0.03239274
5,-0.004605419,-0.01644938,-0.005054645,0.01180878,0.04928569,-0.05492766,0.9886672,-0.3278109,-0.03229244
5,-0.00352628,-0.0155326,-0.005684105,0.0125119,0.04463166,-0.05404502,0.9897782,-0.326884,-0.03273429
5,-0.003138381,-0.01465688,-0.008059806,0.01536813,0.04048082,-0.05599228,0.9901929,-0.3260148,-0.03494118
5,-0.001297711,-0.01130612,-0.009825622,0.0222348,0.03728886,-0.05754018,0.9920554,-0.3226868,-0.03655642
5,-0.003157631,-0.009741421,-0.009702507,0.02730441,0.03761834,-0.0576295,0.9902124,-0.3211604,-0.0363005
5,-0.005417028,-0.01164456,-0.01465696,0.02575095,0.03836714,-0.05725699,0.9879653,-0.3231167,-0.04113953
5,-0.002383864,-0.01250955,-0.01558011,0.02428209,0.0456431,-0.05651983,0.9910062,-0.3240493,-0.04196432
5,-0.001250789,-0.01358377,-0.01255984,0.02461826,0.05631787,-0.05762687,0.9921426,-0.3252047,-0.03886251
5,-0.003716979,-0.01350339,-0.01308411,0.02289785,0.05225486,-0.05701171,0.9896755,-0.3252186,-0.03932179
5,-0.005192354,-0.01075967,-0.009439696,0.02136187,0.04611174,-0.05428363,0.9881952,-0.3225818,-0.03562856
5,-0.004203071,-0.009965739,-0.005514592,0.01906103,0.04808468,-0.05269944,0.9891755,-0.3219068,-0.03167034
5,-0.002622205,-0.01014034,-0.006140711,0.01596951,0.04538644,-0.04731498,0.9907435,-0.3222117,-0.0322784
5,-0.003251116,-0.01001221,-0.009091217,0.01509594,0.04393618,-0.04433176,0.990098,-0.3222246,-0.03522521
5,-0.004727647,-0.00983831,-0.01468328,0.01178987,0.04356215,-0.04786759,0.9886013,-0.3222017,-0.04082732
5,-0.004681256,-0.008214705,-0.01631567,0.006617811,0.04047218,-0.04922178,0.988624,-0.3207386,-0.0424831
5,-0.002599075,-0.005875499,-0.01327742,0.006060073,0.03979118,-0.04811323,0.9906791,-0.3185686,-0.03948127
5,4.76E-05,-0.003124916,-0.01004949,-8.86E-05,0.03521212,-0.04532086,0.9932955,-0.3159952,-0.0363025
5,-0.001126612,-0.008901555,-0.004291852,-0.007530599,0.03408121,-0.04541259,0.992052,-0.322147,-0.03067935
5,-0.005398548,-0.01248838,-0.008653514,-0.001411069,0.03352269,-0.04907612,0.9877417,-0.3259304,-0.03512499
5,-0.005492404,-0.01334332,-0.01501257,-0.002825172,0.02980133,-0.05195298,0.9876071,-0.3269872,-0.04157832
5,-0.004291259,-0.01203681,-0.01182556,-0.000348904,0.02719483,-0.05207845,0.9887653,-0.3258876,-0.03849542
5,-0.002677618,-0.009310289,-0.006793295,-0.000801262,0.03122939,-0.04985159,0.9903337,-0.3233727,-0.03357674
5,0.00157821,-0.006681243,-0.007139946,-0.0079665,0.0363835,-0.04560621,0.9945423,-0.3209596,-0.03404594
5,0.000501533,-0.003767765,-0.007445273,-0.01669721,0.03417423,-0.03971191,0.9934164,-0.3182659,-0.0344822
5,-0.00198998,-0.001556578,-0.01065232,-0.02398434,0.03319603,-0.03457427,0.9908742,-0.3162777,-0.03782797
5,-0.000502435,-0.002922117,-0.01120111,-0.01916309,0.03349005,-0.03095044,0.9923097,-0.3178688,-0.03852282
5,-0.001702623,-0.008396553,-0.008770562,-0.01286784,0.03171423,-0.03308003,0.9910562,-0.3235707,-0.03624525
5,-0.002706724,-0.01193282,-0.01062759,-0.01458361,0.03406092,-0.03738547,0.9899979,-0.3273359,-0.03826179
5,-0.001985831,-0.01073879,-0.009674498,-0.01375171,0.03797919,-0.03521402,0.9906636,-0.3263721,-0.03747432
5,-0.001108141,-0.009303451,-0.008977052,-0.01558086,0.04093774,-0.03472667,0.9914854,-0.3251679,-0.03694823
5,0.000195323,-0.008736702,-0.01029165,-0.01857001,0.04264552,-0.03796528,0.9927323,-0.3248332,-0.03843954
5,-0.000479598,-0.009173239,-0.009461373,-0.01806874,0.04082765,-0.03628488,0.9920003,-0.3255025,-0.03779093
5,0.00073978,-0.01124545,-0.01104784,-0.02045775,0.03923816,-0.03741815,0.9931624,-0.3278078,-0.03956369
5,0.001103397,-0.01252873,-0.0113582,-0.0199517,0.03780285,-0.04089222,0.9934685,-0.3293245,-0.04006466
5,-0.00193597,-0.009854938,-0.01100853,-0.01845613,0.03402364,-0.03584989,0.9903718,-0.3268844,-0.03990965
5,-0.002069451,-0.006812544,-0.01186314,-0.01972751,0.0328058,-0.03153396,0.9901812,-0.3240757,-0.04096271
5,-0.002161888,-0.01013245,-0.01065989,-0.01891591,0.03674485,-0.03228116,0.9900318,-0.3276293,-0.03996146
5,-0.002878872,-0.01307693,-0.01173149,-0.01927649,0.03966985,-0.02902639,0.9892583,-0.3308073,-0.04123841
5,-0.00253333,-0.01078341,-0.01323497,-0.01932688,0.03576344,-0.02430352,0.9895475,-0.3287469,-0.04295036
5,-0.001022782,-0.010059,-0.01497822,-0.01685772,0.03179603,-0.02439335,0.991002,-0.3282554,-0.04490506
5,0.001842911,-0.008584232,-0.01832623,-0.01561153,0.0337413,-0.02631143,0.9938121,-0.3270131,-0.04846744
5,-0.001262828,-0.005032822,-0.01706495,-0.01687277,0.03455345,-0.0266852,0.9906512,-0.3236936,-0.04742348
5,-0.005138012,-0.004923282,-0.01417059,-0.0185749,0.03308241,-0.02821734,0.9867214,-0.3238153,-0.04474948
5,-0.003823307,-0.005519699,-0.01170007,-0.01645448,0.03267847,-0.0287253,0.987982,-0.3246418,-0.04250232
5,-0.004071731,-0.006351079,-0.008067629,-0.01273558,0.03275011,-0.02826012,0.9876799,-0.325702,-0.03909607
5,-0.003005107,-0.008854005,-0.009193245,-0.01101498,0.03314834,-0.03053147,0.9886933,-0.3284322,-0.04045041
5,-0.001768224,-0.006739912,-0.01341329,-0.01032335,0.0311907,-0.02980363,0.9898772,-0.3265436,-0.04490142
5,-0.003440037,-0.003400727,-0.0137276,-0.007799012,0.02930707,-0.03023756,0.9881526,-0.3234282,-0.0454487
5,-0.002575018,-0.005139141,-0.00971419,-0.002053706,0.02851112,-0.03376284,0.9889652,-0.3253883,-0.04167013
5,-0.001651812,-0.00520366,-0.005764114,0.001547381,0.02603086,-0.03020372,0.9898362,-0.3256724,-0.03795657
5,-0.000380904,-0.004475776,-0.009358919,0.004271466,0.0265201,-0.02729444,0.9910552,-0.3251616,-0.04178925
5,0.002799077,-0.006257402,-0.01360773,0.005673432,0.02750973,-0.02871894,0.9941836,-0.3271577,-0.04627697
5,0.001503737,-0.004757881,-0.007526463,0.000404184,0.02866389,-0.02629731,0.9928372,-0.32587,-0.04043547
5,-0.001933546,-0.001762238,-0.004915068,-0.000295021,0.03325517,-0.02297284,0.9893495,-0.3230833,-0.03806447
5,-0.003461581,0.000539691,-0.01256088,0.002301109,0.03246807,-0.02179469,0.9877719,-0.3209874,-0.04595101
5,-0.004177901,0.000694796,-0.01663553,-0.000505383,0.02853573,-0.02434611,0.9870067,-0.3210349,-0.05026653
5,-0.002173959,-0.004808913,-0.01331309,0.001475985,0.02663591,-0.02772282,0.9889623,-0.3267376,-0.04718513
5,0.000168769,-0.00819486,-0.01021614,0.006007871,0.0259748,-0.02620064,0.9912574,-0.3303187,-0.04432943
5,0.000772431,-0.004373945,-0.01270382,0.008260686,0.03295624,-0.02623237,0.9918139,-0.3266893,-0.04705854
5,0.00103656,-0.001091056,-0.01349501,0.008849069,0.04051511,-0.02969976,0.9920316,-0.3235941,-0.04809128
5,0.000355105,-0.003227594,-0.01002118,0.005630187,0.03931315,-0.02917114,0.9913046,-0.3259146,-0.0448591
5,0.000603995,-0.004653127,-0.007865431,0.005998105,0.03656571,-0.02726898,0.9915088,-0.3275202,-0.04294501
5,4.02E-05,-0.001960548,-0.004118026,0.007365139,0.03627358,-0.02748567,0.9909013,-0.3250037,-0.03943907
5,-0.002115456,0.000412826,-0.003967558,0.007702911,0.03627717,-0.02511257,0.988703,-0.3228025,-0.03952956
5,-0.001457507,0.002993679,-0.007466265,0.009299253,0.03755995,-0.02095245,0.9893193,-0.3203897,-0.04326833
5,0.000911637,0.002454582,-0.006573351,0.004744085,0.04004647,-0.01687584,0.9916479,-0.3210925,-0.0426143
5,0.002543868,-0.001777288,-0.007424141,0.001734052,0.03973758,-0.01255659,0.9932406,-0.3254835,-0.04370257
5,0.000198428,-0.001328689,-0.008143231,0.005962828,0.03835799,-0.01566318,0.9908567,-0.3251893,-0.04465755
5,-0.0030013,-0.00060967,-0.003715261,0.009556798,0.03745757,-0.01985101,0.9876197,-0.32462,-0.04046372
5,0.000202982,-0.001345082,-0.001131865,0.01149075,0.03525619,-0.01164317,0.990788,-0.3255003,-0.03811249
5,0.00240085,-0.000230762,-0.003788695,0.01309741,0.03558267,-0.006672749,0.9929509,-0.3245262,-0.04099918
5,0.000600212,-0.000830068,-0.00810667,0.01229232,0.03566971,-0.01482401,0.9911166,-0.325261,-0.04554444
5,0.001120686,-0.000129666,-0.007971475,0.0064012,0.03224581,-0.02056278,0.9916046,-0.3246913,-0.04563378
5,0.001147894,0.002137988,-0.003235312,0.002909903,0.02701531,-0.01857681,0.9916007,-0.3225496,-0.04111937
5,-0.000434835,0.004511664,0.000211312,0.004687108,0.02029644,-0.01559632,0.9899882,-0.3202971,-0.03789156
5,-0.000511057,0.006922773,-0.002351809,0.00444503,0.01943819,-0.01627756,0.9898836,-0.3180021,-0.04067031
5,-0.000329146,0.007052099,-0.007453584,0.004346937,0.02217318,-0.01681881,0.9900385,-0.3179838,-0.04598427
5,-0.002495777,0.007282272,-0.006683806,0.004490621,0.02053867,-0.01635637,0.987846,-0.3178591,-0.04542314
5,-0.004588913,0.002180094,-0.0020861,0.002510777,0.01906911,-0.01969645,0.9857282,-0.3230611,-0.04103053
5,-0.002973586,-0.00511569,0.000993431,0.001081291,0.01688445,-0.02050302,0.9873199,-0.3304509,-0.03815244
5,-0.000486344,0.003955848,-0.003698079,0.01141641,0.006935049,-0.01379521,0.9897621,-0.3215509,-0.04323503
5,0.00075339,0.002243806,-0.000590293,0.01095252,0.007438361,-0.01132506,0.9909803,-0.3233409,-0.04031649
5,0.000839676,0.004601337,0.001623082,0.00422483,0.01098649,-0.01234926,0.9910458,-0.321056,-0.03828798
5,0.00155872,0.006667432,0.000507536,0.004883305,0.01118144,-0.01229998,0.9917447,-0.3190574,-0.03958382
5,0.00192028,0.00460949,0.001949156,0.009967787,0.009890606,-0.007643358,0.992087,-0.3211775,-0.03831772
5,0.001230919,0.003072737,0.001046719,0.01117179,0.009466546,-0.004052114,0.9913791,-0.3227711,-0.03939069
5,0.002639833,0.000782757,-0.000387891,0.01477728,0.006795879,-0.004009681,0.9927705,-0.3251126,-0.04099069
5,0.00277183,0.00032971,-0.000706914,0.02058006,0.005279018,-0.004308548,0.992886,-0.3256119,-0.04146986
5,0.000109129,0.001957867,-5.41E-05,0.02101249,0.005059265,-0.002339632,0.9902079,-0.3240251,-0.04097196
5,-0.001757363,0.002851008,0.003881543,0.02444997,0.002142556,-0.000500371,0.9883271,-0.3231686,-0.0371858
5,-0.000677927,0.006120277,0.003029729,0.02909314,-0.00525741,0.00421646,0.9893934,-0.3199312,-0.0381817
5,0.001166807,0.007853668,-0.000919521,0.02839239,-0.01041677,0.01019768,0.9912259,-0.318225,-0.04226946
5,3.35E-05,0.007000812,-0.000679825,0.0320101,-0.001984874,0.008133184,0.9900813,-0.3191003,-0.04216267
5,-0.000165681,0.008380229,0.000307353,0.03354334,0.007047879,0.005321825,0.9898718,-0.3177386,-0.04130284
5,0.000462953,0.008391347,0.000151475,0.0261031,0.005640564,0.004998233,0.990491,-0.3177401,-0.04158058
5,-0.00208525,0.007629434,-0.000128302,0.02002272,0.008004602,0.003463063,0.9879342,-0.3185097,-0.04197679
5,-0.003723689,0.007828533,0.001213962,0.01787324,0.01087795,0.005408336,0.9862879,-0.3183132,-0.0407456
5,-0.002906273,0.005365332,0.003677255,0.0157961,0.006833217,0.005021066,0.9870981,-0.3207738,-0.03838805
5,-0.000282636,0.002977234,0.005427636,0.01443487,0.007907687,0.003412388,0.9897149,-0.3231543,-0.03673807
5,0.002109602,0.004256933,0.005027607,0.0153487,0.009737356,0.004913722,0.9921007,-0.3218621,-0.03723304
5,0.001661255,0.007088124,0.003371139,0.01337877,0.006167724,0.001441028,0.9916462,-0.3190136,-0.03897887
5,0.001611522,0.008556733,0.00226326,0.009774864,0.006516487,-0.001119895,0.9915908,-0.317523,-0.0401705
5,0.001640862,0.008048897,-0.000185513,0.008089509,0.006195963,0.000482229,0.991615,-0.3180043,-0.04269744
5,0.000637278,0.006746525,0.00067644,0.002491193,0.004960264,-0.000243299,0.9906068,-0.3192755,-0.0419082
5,0.000203357,0.005952036,0.0030629,-0.002745231,0.006730289,-0.002200564,0.9901689,-0.3200341,-0.03958915
5,0.000104803,0.004822046,0.00118831,-0.003938163,0.005056786,-0.004719377,0.9900669,-0.3211238,-0.04152596
5,0.000534025,0.003092758,-1.51E-05,-0.004626947,0.006023679,-0.006215257,0.9904932,-0.3228085,-0.04278657
5,0.000125188,0.003414959,-0.003049724,-0.006999782,0.009115543,-0.007246051,0.9900821,-0.3224375,-0.04587344
5,-0.000748602,0.004045008,-0.004299862,-0.01214954,0.009230083,-0.00651069,0.9892065,-0.3217549,-0.04717128
5,-0.001090656,0.003222944,-0.001616179,-0.01264655,0.009731531,-0.003371669,0.9888631,-0.3225208,-0.04453107
5,-0.001349532,0.003479738,-0.003242334,-0.01491254,0.007593937,-0.003204014,0.9886033,-0.3222044,-0.04619681
5,-0.000819936,0.003034509,-0.001698847,-0.02284661,0.006099697,-0.002517466,0.9891323,-0.3225869,-0.04468934
5,-0.000885784,0.000444119,0.002659792,-0.02017742,0.006318069,-0.001054912,0.9890661,-0.3251116,-0.04036337
5,-0.000383033,-0.001581952,0.00468184,-0.01349351,0.006414076,0.000593795,0.9895686,-0.3270694,-0.0383708
5,0.000696939,-0.001142527,0.006728442,-0.01150292,0.005779279,0.004419469,0.9906486,-0.3265596,-0.03635045
5,-0.00064782,0.000414819,0.005072068,-0.008574716,0.003246475,0.003708455,0.9893039,-0.32493,-0.03802973
5,-0.00152031,0.000331046,0.004328745,-0.008336832,0.006493707,0.003959823,0.9884316,-0.32494,-0.03879252
5,-0.000944162,9.77E-05,0.004336728,-0.008736872,0.007992416,0.006426252,0.989008,-0.3250985,-0.03880051
5,-0.00082778,0.000300563,0.001571119,-0.008416295,0.005775872,0.000771523,0.9891246,-0.3248199,-0.04157859
5,-0.000220266,-0.000152849,7.06E-06,-0.008940472,0.009279894,-0.003334009,0.9897323,-0.325197,-0.04315169
5,0.00039943,0.000608216,-0.002539671,-0.007236312,0.009415511,0.001409897,0.990352,-0.3243592,-0.04570423
5,-0.000403512,0.002612699,-0.00279056,-0.006844043,0.008620504,0.004925276,0.9895491,-0.3222778,-0.04595797
5,-0.001581334,0.004102307,-0.0015587,-0.006452243,0.01084284,0.003127371,0.9883713,-0.3207113,-0.04472631
5,-0.001086516,0.001737394,-0.004509072,-0.002428305,0.01274402,0.002417591,0.9888659,-0.3229994,-0.04767456
5,-0.001102641,-0.002273057,-0.004272026,0.001755842,0.01458821,0.004455191,0.9888495,-0.3269331,-0.0474334
5,-0.003151004,-0.002195145,0.000351974,0.002468256,0.00834505,0.004539758,0.9868005,-0.3267788,-0.04280365
5,-0.004265518,-0.002979274,0.002775213,0.000564852,0.002326329,0.004954414,0.9856851,-0.3274871,-0.04037322
5,-0.003801958,-0.00436295,0.003321867,0.001896287,0.004151645,0.005341639,0.9861473,-0.3287959,-0.03981802
5,-0.001989769,-0.002679007,0.004392837,0.00450593,0.00398374,0.001737739,0.9879575,-0.3270383,-0.03873712
5,0.001372298,-0.00299369,0.00466917,0.005579316,0.00300762,-0.002137171,0.9913169,-0.3272809,-0.03844939
5,0.003951392,-0.001384725,0.003652367,0.004547303,0.003734462,-0.001661585,0.9938926,-0.3256015,-0.03945327
5,0.002677902,0.001634088,0.002648493,-0.0008917,0.004128489,0.002053064,0.9926153,-0.3225142,-0.04044262
5,0.000602226,-0.001406508,-0.000307587,-0.002061462,0.005007089,0.002240467,0.9905354,-0.3254883,-0.04338258
5,0.001510082,-0.00350178,-0.001555143,0.002381843,0.005922967,0.000526161,0.9914389,-0.3275192,-0.04461252
